DATE,TIME,Imp_rpm_set,Imp_rpm_obs,Chop_rpm_set,Chop_rpm_obs,Imp_torq_obs,Chop_torq_obs,Imp_amp_obs,Chop_amp_obs,Set_time_min,Set_time_sec,Start_time,Stop_time,Null_time,Process_status,Prod_name,Batch_no,Batch_size,Mfg_date,Exp_date,Op_name,Lot_no,Lot_size,Purge_state,Recipe_name,aa,ab,ac,ad,ae
25.07.2018,16:33:07,55,0,0,500,0,0,10,55,0,32,70,55,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,16:33:21,55,34,0,500,322,5,10,55,0,43,70,54,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,16:34:21,55,55,0,500,426,3,10,55,1,43,70,50,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,16:35:21,55,55,0,500,428,3,10,55,2,43,70,51,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,16:36:21,55,55,0,500,425,3,10,55,3,43,70,52,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,16:37:21,55,55,0,500,428,3,10,55,4,43,70,51,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,17:07:38,55,0,0,500,0,0,10,55,4,54,70,56,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,17:08:38,55,55,0,500,420,5,10,55,5,54,70,52,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,17:09:38,55,55,0,500,419,5,10,55,6,54,70,48,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:26:51,55,0,0,500,0,0,10,55,7,5,70,69,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:27:51,55,55,0,500,427,4,10,55,8,5,70,66,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:28:51,55,55,0,500,426,4,10,55,9,5,70,60,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:29:51,55,55,0,500,428,4,10,55,10,5,70,56,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,bmishra,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:32:37,55,0,0,500,0,0,10,55,0,0,70,58,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:33:37,55,55,0,500,425,4,10,55,1,0,70,55,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:34:37,55,55,0,500,425,4,10,55,2,0,70,55,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:40:01,55,0,0,500,0,0,10,55,2,34,70,55,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:41:01,55,55,0,500,432,3,10,55,3,34,70,53,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:42:01,55,55,0,500,432,3,10,55,4,34,70,52,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,18:43:01,55,55,0,500,429,3,10,55,5,34,70,50,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,19:32:19,55,0,0,500,0,0,10,55,5,40,70,70,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,19:33:19,55,55,0,500,434,3,10,55,6,40,70,69,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
25.07.2018,19:34:19,55,55,0,500,434,3,10,55,7,40,70,64,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,10:11:27,55,0,0,500,0,0,10,55,8,37,70,33,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:36:42,55,0,0,500,0,0,10,55,8,37,70,61,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:37:42,55,55,0,500,430,3,10,55,9,37,70,54,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:38:42,55,55,0,500,427,3,10,55,10,37,70,53,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:43:52,55,0,0,500,0,0,10,55,0,0,70,58,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:44:03,55,0,0,500,0,0,10,55,0,6,70,58,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:44:41,55,0,0,500,0,0,10,55,0,7,70,58,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:45:16,55,0,0,500,0,0,10,55,0,19,70,57,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:45:35,55,1,0,500,17,2,10,55,0,29,70,56,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:45:37,55,0,0,500,0,0,10,55,0,29,70,56,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:46:11,55,0,0,500,0,0,10,55,0,44,70,55,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:47:11,55,55,0,500,423,3,10,55,1,44,70,53,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:48:11,55,55,0,500,422,3,10,55,2,44,70,52,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:49:11,55,55,0,500,423,3,10,55,3,44,70,52,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:50:11,55,55,0,500,426,3,10,55,4,44,70,51,0,0,Progesterone-200 MG,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,11:51:11,55,55,0,500,423,3,10,55,5,44,70,51,0,0,gestone 200mg ,1640384,309000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,12:02:43,55,0,0,500,0,0,10,55,6,19,70,62,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,12:03:43,55,55,0,500,421,3,10,55,7,19,70,58,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,12:04:43,55,55,0,500,424,3,10,55,8,19,70,54,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,12:05:43,55,55,0,500,422,4,10,55,9,19,70,55,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,12:06:43,55,55,0,500,423,4,10,55,10,19,70,55,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,13:58:52,55,0,0,500,0,0,10,55,0,0,70,71,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,13:59:52,55,55,0,500,422,3,10,55,1,0,70,72,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:00:51,55,55,0,500,418,3,10,55,2,0,70,67,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:01:51,55,55,0,500,418,3,10,55,3,0,70,66,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:02:51,55,55,0,500,421,3,10,55,4,0,70,65,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:03:51,55,55,0,500,423,3,10,55,5,0,70,65,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:04:51,55,55,0,500,426,4,10,55,6,0,70,65,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:05:51,55,55,0,500,423,4,10,55,7,0,70,64,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:06:51,55,55,0,500,423,4,10,55,8,0,70,64,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:07:51,55,55,0,500,422,4,10,55,9,0,70,64,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:08:51,55,55,0,500,423,4,10,55,10,0,70,64,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:14:34,55,0,0,500,0,0,10,55,0,0,70,62,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:15:34,55,55,0,500,419,4,10,55,1,0,70,58,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:16:34,55,55,0,500,424,3,10,55,2,0,70,57,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:17:34,55,55,0,500,421,3,10,55,3,0,70,56,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:18:34,55,55,0,500,423,3,10,55,4,0,70,55,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:19:34,55,55,0,500,420,3,10,55,5,0,70,54,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:20:34,55,55,0,500,421,3,10,55,6,0,70,54,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:39:10,55,0,0,500,0,0,10,55,6,20,70,67,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:40:10,55,55,0,500,420,3,10,55,7,20,70,67,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:41:10,55,55,0,500,421,3,10,55,8,20,70,66,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:42:10,55,55,0,500,421,3,10,55,9,20,70,66,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,14:43:10,55,55,0,500,423,3,10,55,10,20,70,66,0,0,gestone 200mg ,1639858,300000 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,18:14:56,55,0,630,500,0,0,10,55,0,0,70,66,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
26.07.2018,21:25:18,55,0,630,500,0,0,10,55,0,2,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,7:07:19,55,0,630,500,0,0,10,55,0,2,70,37,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,8:32:35,55,0,630,500,0,0,10,55,0,2,70,44,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,10:31:10,55,0,630,500,0,0,10,55,0,3,70,60,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,10:32:02,55,0,630,500,0,0,10,55,0,27,70,56,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,10:33:02,55,55,630,500,428,3,10,55,1,28,70,55,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,11:49:56,55,0,630,500,0,0,10,55,2,20,70,67,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,11:50:56,55,55,630,500,427,3,10,55,3,20,70,64,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,11:55:11,55,0,630,500,0,0,10,55,3,26,70,62,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,11:56:12,55,55,630,500,425,3,10,55,4,27,70,58,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,11:57:12,55,55,630,500,425,3,10,55,5,27,70,56,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,11:58:12,55,55,630,500,426,3,10,55,6,27,70,56,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,13:10:14,55,0,630,500,0,0,10,55,6,53,70,67,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,14:17:37,55,0,630,500,0,0,10,55,7,47,70,70,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,14:52:23,55,0,630,500,0,0,10,55,7,47,70,58,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,14:53:06,55,0,630,500,0,0,10,55,7,50,70,58,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,14:54:06,55,55,630,500,431,3,10,55,8,50,70,56,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,14:55:06,55,55,630,500,431,3,10,55,9,50,70,56,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,15:47:57,55,0,630,500,0,0,10,55,10,21,70,65,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,15:50:04,55,0,630,500,0,0,10,55,0,0,70,56,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,15:53:39,55,0,630,500,0,0,10,55,0,53,70,60,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,15:54:39,55,55,630,500,425,3,10,55,1,53,70,55,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,15:55:39,55,55,630,500,427,3,10,55,2,53,70,53,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,15:56:39,55,55,630,500,428,3,10,55,3,53,70,52,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,16:36:33,55,0,630,500,0,0,10,55,4,25,70,69,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,16:38:33,55,0,630,500,0,0,10,55,4,25,70,69,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,17:22:56,55,0,630,500,0,0,10,55,4,25,70,68,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,17:25:16,55,0,630,500,0,0,10,55,4,25,70,68,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,17:46:01,55,0,630,500,0,0,10,55,4,27,70,65,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,17:47:01,55,55,630,500,432,3,10,55,5,27,70,69,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,18:46:48,55,0,630,500,0,0,10,55,5,47,70,60,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,18:47:48,55,55,630,500,430,3,10,55,6,47,70,47,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,18:48:48,55,55,630,500,431,3,10,55,7,47,70,43,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,18:49:48,55,55,630,500,432,3,10,55,8,47,70,42,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,18:50:48,55,55,630,500,432,3,10,55,9,47,70,42,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,18:51:48,55,55,630,500,431,3,10,55,10,47,70,42,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:23:46,55,0,630,500,0,0,10,55,0,0,70,47,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:24:46,55,55,630,500,431,3,10,55,1,0,70,55,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:25:46,55,55,630,500,430,3,10,55,2,0,70,57,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:38:44,55,1,630,500,17,2,10,55,2,19,70,55,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:39:44,55,55,630,500,433,3,10,55,3,19,70,58,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:40:44,55,55,630,500,434,3,10,55,4,19,70,57,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:41:44,55,55,630,500,434,3,10,55,5,19,70,58,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:42:44,55,55,630,500,434,3,10,55,6,19,70,58,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:43:44,55,55,630,500,435,3,10,55,7,19,70,59,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:44:44,55,55,630,500,437,3,10,55,8,19,70,59,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:45:44,55,55,630,500,436,3,10,55,9,19,70,59,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,19:46:44,55,55,630,500,436,3,10,55,10,19,70,59,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:39:47,55,0,630,500,0,0,10,55,0,0,70,53,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:40:47,55,55,630,500,449,3,10,55,1,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:41:48,55,55,630,500,446,3,10,55,2,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:42:48,55,55,630,500,448,3,10,55,3,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:43:48,55,55,630,500,449,3,10,55,4,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:44:48,55,55,630,500,452,3,10,55,5,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:45:48,55,55,630,500,451,3,10,55,6,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:46:48,55,55,630,500,450,3,10,55,7,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:47:48,55,55,630,500,452,3,10,55,8,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:48:48,55,55,630,500,452,3,10,55,9,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
27.07.2018,23:49:48,55,55,630,500,452,3,10,55,10,0,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,3:43:38,55,0,630,500,0,0,10,55,10,55,70,54,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,5:58:21,55,0,630,500,0,0,10,55,10,55,70,51,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,6:21:54,55,0,630,500,0,0,10,55,0,0,70,51,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,6:22:54,55,55,630,500,460,3,10,55,1,0,70,51,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,6:23:54,55,55,630,500,460,3,10,55,2,0,70,52,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,6:24:54,55,55,630,500,460,3,10,55,3,0,70,52,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,6:25:54,55,55,630,500,460,3,10,55,4,0,70,52,0,0,Proogesterone-300 MG,0,51500 Caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,9:35:38,55,0,630,500,0,0,10,55,4,55,70,45,0,0,gestone 400 mg,1649916,200000 caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
28.07.2018,9:36:40,55,0,630,500,0,0,10,55,5,29,70,44,0,0,gestone 400 mg,1649916,200000 caps,18-Jul,20-Jun,sunil,LOT NO,LOT SIZE,0,0,,,,,
